trip_id,date,day_of_week,is_weekend,time_period,scheduled_time,actual_time,route_id,vehicle_id,stage_id,delay_minutes,on_time,cancelled,occupancy_level,weather,incident_type,fare_kes,passenger_rating
TRP02102,06/04/2025,Sunday,Yes,Morning Peak (7-9Am),07:03:00,07:18:00,8,29,10,15,No,No,Moderate (50-80%),Heavy Rain,None,97.00,
TRP00883,22/03/2025,Saturday,Yes,Midday (9Am-4Pm),15:34:00,15:31:00,5,8,4,-3,Yes,No,Low (<50%),Light Rain,Overloading Delay,90.00,3.7
TRP01963,27/08/2025,Wednesday,No,Evening Peak (4-7Pm),17:09:00,17:35:00,12,72,,26,No,No,Full (80-100%),Clear,Vehicle Breakdown,232.00,1.0
TRP02566,07/01/2025,Tuesday,No,Midday (9Am-4Pm),14:00:00,14:07:00,5,57,2,7,No,No,Moderate (50-80%),Light Rain,Traffic Jam,76.00,
TRP01624,15/04/2025,Tuesday,No,Morning Peak (7-9Am),08:40:00,08:48:00,5,53,5,8,No,No,Full (80-100%),Clear,None,88.00,2.2
TRP02441,21/04/2025,Monday,No,Night (7-10Pm),21:53:00,21:59:00,6,118,6,6,No,No,Low (<50%),Clear,Traffic Jam,100.00,
TRP00335,15/03/2025,Saturday,Yes,Evening Peak (4-7Pm),16:28:00,16:54:00,3,114,2,26,No,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,189.00,3.5
TRP02918,06/08/2025,Wednesday,No,Evening Peak (4-7Pm),16:41:00,16:50:00,2,85,3,9,No,No,Full (80-100%),Overcast,Overloading Delay,122.00,2.8
TRP01702,16/03/2025,Sunday,Yes,Midday (9Am-4Pm),09:34:00,09:53:00,2,34,1,19,No,No,Low (<50%),Clear,Road Accident Nearby,90.00,3.6
TRP01123,19/07/2025,Saturday,Yes,Midday (9Am-4Pm),14:00:00,13:58:00,7,24,8,-2,Yes,No,Low (<50%),Clear,None,150.00,
TRP03486,19/02/2025,Wednesday,No,Midday (9Am-4Pm),11:47:00,12:02:00,5,108,3,15,No,No,Low (<50%),Clear,Road Accident Nearby,70.00,1.5
TRP03356,24/02/2025,Monday,No,Morning Peak (7-9Am),08:43:00,08:48:00,7,30,7,5,No,No,Full (80-100%),Clear,Overloading Delay,195.00,2.3
TRP03017,25/07/2025,Friday,No,Night (7-10Pm),19:00:00,18:56:00,2,82,9,-4,Yes,No,Moderate (50-80%),Clear,None,90.00,2.8
TRP00134,31/07/2025,Thursday,No,Evening Peak (4-7Pm),16:32:00,16:41:00,10,98,8,9,No,No,Moderate (50-80%),Clear,Police Checkpoint,78.00,2.5
TRP02306,08/07/2025,Tuesday,No,Midday (9Am-4Pm),10:25:00,10:52:00,11,57,9,27,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,110.00,2.0
TRP00618,06/05/2025,Tuesday,No,Midday (9Am-4Pm),12:39:00,12:40:00,2,34,6,1,No,No,,Clear,Overloading Delay,90.00,3.3
TRP00867,28/03/2025,Friday,No,Midday (9Am-4Pm),10:27:00,10:25:00,3,42,2,-2,Yes,No,Low (<50%),Clear,None,120.00,4.2
TRP00835,11/02/2025,Tuesday,No,Early Morning (5-7Am),05:54:00,06:00:00,10,120,8,6,No,No,Moderate (50-80%),Light Rain,Overloading Delay,74.00,2.0
TRP01055,24/06/2025,Tuesday,No,Early Morning (5-7Am),05:07:00,05:01:00,1,66,9,-6,Yes,No,Moderate (50-80%),Clear,None,100.00,
TRP01726,30/05/2025,Friday,No,Evening Peak (4-7Pm),17:45:00,17:47:00,6,118,10,2,No,No,Low (<50%),Clear,,121.00,5.0
TRP01719,12/06/2025,Thursday,No,Night (7-10Pm),21:52:00,21:52:00,4,29,,0,Yes,No,Low (<50%),Clear,Police Checkpoint,80.00,7.2
TRP03457,14/05/2025,Wednesday,No,Morning Peak (7-9Am),07:02:00,06:59:00,9,100,10,-3,Yes,No,Moderate (50-80%),Clear,None,115.00,3.7
TRP01591,27/03/2025,Thursday,No,Early Morning (5-7Am),05:23:00,05:44:00,12,55,8,21,No,No,Full (80-100%),Light Rain,Road Accident Nearby,181.00,1.9
TRP02735,18/08/2025,Monday,No,Midday (9Am-4Pm),10:30:00,10:32:00,10,28,5,2,No,No,Moderate (50-80%),Clear,Road Construction,70.00,3.6
TRP00316,10/05/2025,Saturday,Yes,Midday (9Am-4Pm),10:18:00,10:12:00,10,79,3,-6,Yes,Yes,Full (80-100%),Clear,None,70.00,2.7
TRP01503,15/06/2025,Sunday,Yes,Midday (9Am-4Pm),14:36:00,14:52:00,1,102,11,16,No,No,Low (<50%),Light Rain,Road Accident Nearby,127.00,3.7
TRP01077,25/07/2025,Friday,No,Midday (9Am-4Pm),15:48:00,15:54:00,5,4,7,6,No,No,Moderate (50-80%),Clear,Road Accident Nearby,70.00,1.8
TRP01427,08/08/2025,Friday,No,Evening Peak (4-7Pm),16:48:00,16:50:00,3,4,3,2,No,No,Moderate (50-80%),Clear,Overloading Delay,135.00,5.0
TRP01470,12/01/2025,Sunday,Yes,Midday (9Am-4Pm),10:33:00,10:30:00,12,8,11,-3,Yes,No,Moderate (50-80%),Clear,Overloading Delay,160.00,3.1
TRP00209,21/07/2025,Monday,No,Evening Peak (4-7Pm),16:09:00,16:20:00,6,28,3,11,No,No,Overloaded (>100%),Clear,Traffic Jam,151.00,2.7
TRP01065,29/07/2025,Tuesday,No,Night (7-10Pm),19:13:00,19:14:00,1,104,9,1,No,No,Full (80-100%),Light Rain,None,118.00,3.9
TRP02429,17/06/2025,Tuesday,No,Evening Peak (4-7Pm),16:55:00,17:07:00,6,22,10,12,No,No,Overloaded (>100%),Clear,Police Checkpoint,142.00,3.3
TRP00357,21/05/2025,Wednesday,No,Early Morning (5-7Am),05:16:00,05:18:00,11,82,1,2,No,No,  Low (<50%)  ,Clear,Overloading Delay,110.00,3.8
TRP01810,24/08/2025,Sunday,Yes,Evening Peak (4-7Pm),16:54:00,16:48:00,2,75,,-6,Yes,No,Full (80-100%),Clear,None,103.00,3.8
TRP01534,13/03/2025,Thursday,No,Morning Peak (7-9Am),08:28:00,08:34:00,3,35,3,6,No,No,Overloaded (>100%),Clear,Police Checkpoint,183.00,3.7
TRP00828,04/05/2025,Sunday,Yes,Evening Peak (4-7Pm),17:41:00,17:48:00,12,2,9,7,No,No,Overloaded (>100%),Light Rain,Police Checkpoint,214.00,1.8
TRP02397,28/02/2025,Friday,No,Midday (9Am-4Pm),15:19:00,15:28:00,2,48,1,9,No,No,,Clear,Traffic Jam,90.00,1.4
TRP02111,10/06/2025,Tuesday,No,Morning Peak (7-9Am),08:01:00,08:11:00,4,117,7,10,No,No,Full (80-100%),Clear,None,88.00,4.8
TRP02512,03/03/2025,Monday,No,Morning Peak (7-9Am),07:44:00,07:41:00,4,107,5,-3,Yes,No,Full (80-100%),Clear,None,94.00,3.7
TRP01401,04/07/2025,Friday,No,Evening Peak (4-7Pm),18:13:00,18:25:00,8,11,11,12,No,No,Full (80-100%),Light Rain,Road Construction,96.00,4.0
TRP02019,01/04/2025,Tuesday,No,Early Morning (5-7Am),05:33:00,05:27:00,3,57,5,-6,Yes,No,Low (<50%),Clear,None,120.00,1.0
TRP02392,03/04/2025,Thursday,No,Morning Peak (7-9Am),08:40:00,08:49:00,10,7,10,9,No,No,Moderate (50-80%),Clear,Road Construction,79.00,2.4
TRP02647,04/07/2025,Friday,No,Morning Peak (7-9Am),08:13:00,08:17:00,5,75,11,4,No,No,Moderate (50-80%),Clear,Overloading Delay,,3.7
TRP01662,06/08/2025,Wednesday,No,Morning Peak (7-9Am),07:21:00,07:55:00,9,72,7,34,No,No,Full (80-100%),Overcast,Vehicle Breakdown,127.00,4.8
TRP00694,14/01/2025,Tuesday,No,Morning Peak (7-9Am),07:45:00,08:08:00,2,35,5,23,No,Yes,Moderate (50-80%),Clear,Road Construction,139.00,4.0
TRP02320,22/06/2025,Sunday,Yes,Night (7-10Pm),20:00:00,19:57:00,10,67,1,-3,Yes,No,Moderate (50-80%),Clear,Police Checkpoint,70.00,3.5
TRP01015,05/07/2025,Saturday,Yes,Evening Peak (4-7Pm),18:49:00,18:56:00,11,115,1,7,No,No,Moderate (50-80%),Clear,Overloading Delay,127.00,3.1
TRP02168,27/07/2025,Sunday,Yes,Midday (9Am-4Pm),09:55:00,09:49:00,7,83,1,-6,Yes,No,Full (80-100%),Clear,None,150.00,1.0
TRP01945,23/02/2025,Sunday,Yes,Night (7-10Pm),21:24:00,21:19:00,5,74,3,-5,Yes,No,Moderate (50-80%),Overcast,None,70.00,3.4
TRP02355,13/01/2025,Monday,No,Morning Peak (7-9Am),08:25:00,08:29:00,12,120,9,4,No,No,Moderate (50-80%),Light Rain,None,267.00,3.7
TRP00402,27/03/2025,Thursday,No,Evening Peak (4-7Pm),16:01:00,16:04:00,8,70,5,3,No,No,Full (80-100%),Clear,None,76.00,2.6
TRP00905,27/07/2025,Sunday,Yes,Morning Peak (7-9Am),07:17:00,07:12:00,5,33,10,-5,Yes,No,Moderate (50-80%),Clear,None,101.00,4.7
TRP03068,16/07/2025,Wednesday,No,Evening Peak (4-7Pm),18:13:00,18:25:00,9,106,6,12,No,No,Full (80-100%),Light Rain,None,159.00,3.2
TRP00684,07/02/2025,Friday,No,Morning Peak (7-9Am),07:50:00,08:08:00,1,81,,18,No,No,,Light Rain,Road Construction,178.00,1.6
TRP01336,22/06/2025,Sunday,Yes,Evening Peak (4-7Pm),17:43:00,17:48:00,4,120,7,5,No,No,Moderate (50-80%),Clear,None,102.00,3.1
TRP01633,01/03/2025,Saturday,Yes,Night (7-10Pm),19:21:00,19:16:00,7,10,4,-5,Yes,No,Moderate (50-80%),Clear,None,150.00,4.3
TRP00300,26/05/2025,Monday,No,Morning Peak (7-9Am),08:36:00,08:40:00,6,62,6,4,No,No,Moderate (50-80%),Light Rain,None,195.00,4.0
TRP00323,25/02/2025,Tuesday,No,Evening Peak (4-7Pm),16:14:00,16:25:00,5,92,4,11,No,No,Overloaded (>100%),Heavy Rain,Overloading Delay,106.00,1.0
TRP02062,02/08/2025,Saturday,Yes,Midday (9Am-4Pm),15:43:00,15:53:00,3,120,1,10,No,No,Moderate (50-80%),Heavy Rain,Overloading Delay,152.00,2.1
TRP01663,18/08/2025,Monday,No,Morning Peak (7-9Am),08:09:00,08:22:00,1,70,3,13,No,No,Moderate (50-80%),Clear,Traffic Jam,158.00,4.2
TRP02101,24/03/2025,Monday,No,Early Morning (5-7Am),06:15:00,06:23:00,4,10,3,8,No,No,Moderate (50-80%),Clear,Road Construction,80.00,1.5
TRP01820,30/01/2025,Thursday,No,Early Morning (5-7Am),05:41:00,05:42:00,7,93,11,1,No,No,Moderate (50-80%),Overcast,None,150.00,3.9
TRP00487,28/05/2025,Wednesday,No,Evening Peak (4-7Pm),16:17:00,16:40:00,10,117,6,23,No,No,Moderate (50-80%),Clear,Road Construction,101.00,
TRP00401,17/08/2025,Sunday,Yes,Midday (9Am-4Pm),15:30:00,15:37:00,4,68,4,7,No,No,Low (<50%),Clear,Vehicle Breakdown,80.00,
TRP00257,20/08/2025,Wednesday,No,Morning Peak (7-9Am),08:22:00,08:48:00,7,14,11,26,No,No,Low (<50%),Light Rain,Traffic Jam,242.00,
TRP00089,18/02/2025,Tuesday,No,Morning Peak (7-9Am),07:13:00,07:28:00,6,50,3,15,No,No,Full (80-100%),Clear,Road Construction,130.00,1.1
TRP00949,16/07/2025,Wednesday,No,Midday (9Am-4Pm),12:30:00,12:29:00,5,84,,-1,Yes,No,Moderate (50-80%),Light Rain,None,86.00,2.0
TRP00976,02/06/2025,Monday,No,Morning Peak (7-9Am),08:10:00,08:29:00,1,48,10,19,No,No,Moderate (50-80%),Clear,Overloading Delay,115.00,1.2
TRP01991,18/07/2025,Friday,No,Midday (9Am-4Pm),14:32:00,14:48:00,6,87,6,16,No,No,Moderate (50-80%),Clear,Vehicle Breakdown,100.00,3.9
TRP02815,14/05/2025,Wednesday,No,Morning Peak (7-9Am),08:38:00,08:46:00,9,56,9,8,No,No,Moderate (50-80%),Overcast,Police Checkpoint,108.00,3.5
TRP00148,30/07/2025,Wednesday,No,Early Morning (5-7Am),05:31:00,05:39:00,12,116,6,8,No,No,,Clear,Police Checkpoint,160.00,2.2
TRP00385,14/04/2025,Monday,No,Evening Peak (4-7Pm),17:32:00,17:48:00,1,67,7,16,No,No,Full (80-100%),Clear,Overloading Delay,152.00,1.3
TRP03149,26/07/2025,Saturday,Yes,Midday (9Am-4Pm),14:52:00,15:09:00,9,6,10,17,No,No,Full (80-100%),,Traffic Jam,101.00,3.3
TRP02069,24/08/2025,Sunday,Yes,Morning Peak (7-9Am),07:54:00,08:00:00,9,107,1,6,No,No,,Clear,Traffic Jam,101.00,2.3
TRP02601,05/12/2025,Monday,No,Evening Peak (4-7Pm),18:07:00,18:18:00,1,19,7,11,No,No,Overloaded (>100%),Light Rain,None,153.00,1.4
TRP02914,11/02/2025,Tuesday,No,Midday (9Am-4Pm),14:48:00,14:59:00,1,18,9,11,No,No,Low (<50%),Clear,Road Accident Nearby,100.00,2.3
TRP03139,18/07/2025,Friday,No,Evening Peak (4-7Pm),17:29:00,17:31:00,3,49,7,2,No,No,Full (80-100%),,Road Construction,153.00,5.0
TRP01050,01/01/2025,Wednesday,No,Midday (9Am-4Pm),09:56:00,10:10:00,4,39,9,14,No,No,Low (<50%),Clear,Road Accident Nearby,80.00,2.0
TRP00871,06/06/2025,Friday,No,Morning Peak (7-9Am),07:34:00,07:51:00,10,61,4,17,No,No,Moderate (50-80%),Clear,Road Accident Nearby,102.00,2.9
TRP00912,12/03/2025,Wednesday,No,Morning Peak (7-9Am),07:17:00,07:42:00,2,24,11,25,No,No,Full (80-100%),Clear,Vehicle Breakdown,129.00,2.7
TRP00005,20/07/2025,Sunday,Yes,Morning Peak (7-9Am),08:29:00,08:38:00,3,98,1,9,No,No,Moderate (50-80%),Clear,,151.00,4.0
TRP00244,15/05/2025,Thursday,No,Midday (9Am-4Pm),12:30:00,12:39:00,6,118,11,9,No,No,,Clear,Road Construction,100.00,3.4
TRP00987,01/04/2025,Tuesday,No,Morning Peak (7-9Am),08:06:00,08:06:00,5,87,11,0,Yes,No,Low (<50%),Clear,None,90.00,3.5
TRP00913,20/05/2025,Tuesday,No,Early Morning (5-7Am),05:14:00,05:12:00,12,102,3,-2,Yes,No,Full (80-100%),Clear,None,160.00,3.9
TRP01705,22/04/2025,Tuesday,No,Evening Peak (4-7Pm),16:25:00,16:31:00,5,4,11,6,No,No,Overloaded (>100%),Light Rain,None,,2.1
TRP01304,16/02/2025,Sunday,Yes,Evening Peak (4-7Pm),18:58:00,19:04:00,6,112,3,6,No,No,Moderate (50-80%),Light Rain,None,168.00,2.6
TRP03439,29/01/2025,Wednesday,No,Night (7-10Pm),19:46:00,19:40:00,11,108,11,-6,Yes,No,Moderate (50-80%),Clear,None,110.00,3.9
TRP03094,10/02/2025,Monday,No,Morning Peak (7-9Am),07:11:00,07:19:00,5,84,7,8,No,No,Overloaded (>100%),Overcast,None,95.00,2.8
TRP00346,28/05/2025,Wednesday,No,Midday (9Am-4Pm),14:49:00,15:14:00,9,31,10,25,No,No,Full (80-100%),Overcast,Road Accident Nearby,80.00,2.4
TRP01742,30/04/2025,Wednesday,No,Evening Peak (4-7Pm),18:31:00,18:37:00,10,77,9,6,No,No,,Clear,None,80.00,2.2
TRP02570,05/01/2025,Sunday,Yes,Evening Peak (4-7Pm),16:03:00,16:25:00,3,71,7,22,No,No,Low (<50%),Light Rain,Road Accident Nearby,,2.4
TRP01916,05/01/2025,Sunday,Yes,Evening Peak (4-7Pm),16:55:00,17:01:00,1,40,1,6,No,No,Full (80-100%),Clear,Road Construction,140.00,1.3
TRP00548,12/08/2025,Tuesday,No,Evening Peak (4-7Pm),17:14:00,17:20:00,6,53,9,6,No,No,Moderate (50-80%),Clear,None,113.00,4.0
TRP00067,15/06/2025,Sunday,Yes,Night (7-10Pm),21:51:00,21:59:00,5,6,11,8,No,No,Low (<50%),Clear,Vehicle Breakdown,70.00,2.2
TRP01153,03/05/2025,Saturday,Yes,Midday (9Am-4Pm),10:42:00,10:36:00,2,117,2,-6,Yes,No,Moderate (50-80%),Clear,None,90.00,2.9
TRP02803,15/04/2025,Tuesday,No,Morning Peak (7-9Am),08:44:00,08:50:00,2,91,6,6,No,No,Overloaded (>100%),Overcast,Police Checkpoint,136.00,2.4
TRP01807,05/01/2025,Sunday,Yes,Midday (9Am-4Pm),09:28:00,09:31:00,4,115,7,3,No,No,,Clear,Overloading Delay,80.00,4.0
TRP03180,01/04/2025,Tuesday,No,Morning Peak (7-9Am),07:43:00,07:47:00,9,15,3,4,No,No,Overloaded (>100%),,None,125.00,3.3
TRP02354,31/03/2025,Monday,No,Early Morning (5-7Am),06:21:00,06:25:00,9,40,1,4,No,No,Low (<50%),Clear,Overloading Delay,80.00,3.8
TRP03288,17/02/2025,Monday,No,Morning Peak (7-9Am),07:20:00,07:25:00,6,95,2,5,No,Yes,Low (<50%),Clear,Traffic Jam,126.00,3.4
TRP00557,02/03/2025,Sunday,Yes,Night (7-10Pm),21:09:00,21:04:00,10,71,4,-5,Yes,No,Full (80-100%),Clear,,70.00,4.2
TRP02689,22/01/2025,Wednesday,No,Morning Peak (7-9Am),08:56:00,09:16:00,5,107,3,20,No,No,Full (80-100%),,Vehicle Breakdown,84.00,3.1
TRP02405,21/08/2025,Thursday,No,Midday (9Am-4Pm),09:48:00,09:51:00,9,92,2,3,No,No,Low (<50%),Clear,Police Checkpoint,80.00,3.6
TRP01942,23/04/2025,Wednesday,No,Morning Peak (7-9Am),07:56:00,08:00:00,8,114,5,4,No,No,Moderate (50-80%),Clear,None,79.00,4.4
TRP03023,07/03/2025,Friday,No,Evening Peak (4-7Pm),18:12:00,18:13:00,12,116,6,1,No,No,Overloaded (>100%),Clear,None,215.00,4.6
TRP03378,29/01/2025,Wednesday,No,Evening Peak (4-7Pm),16:18:00,16:32:00,5,46,6,14,No,No,Low (<50%),Clear,Overloading Delay,102.00,3.9
TRP02190,14/07/2025,Monday,No,Midday (9Am-4Pm),13:51:00,13:54:00,2,71,7,3,No,No,Moderate (50-80%),Clear,Overloading Delay,90.00,4.1
TRP01041,23/01/2025,Thursday,No,Early Morning (5-7Am),06:59:00,07:02:00,8,100,2,3,No,No,Low (<50%),Clear,Police Checkpoint,60.00,2.7
TRP01595,14/04/2025,Monday,No,Night (7-10Pm),19:25:00,19:26:00,6,111,10,1,No,No,Overloaded (>100%),Clear,Overloading Delay,100.00,
TRP02557,19/05/2025,Monday,No,Evening Peak (4-7Pm),17:14:00,17:22:00,9,111,6,8,No,No,Full (80-100%),Clear,None,118.00,1.9
TRP02381,16/02/2025,Sunday,Yes,Night (7-10Pm),20:04:00,20:10:00,9,33,4,6,No,No,Moderate (50-80%),,None,98.00,3.5
TRP02915,27/06/2025,Friday,No,Midday (9Am-4Pm),11:09:00,11:21:00,1,39,6,12,No,No,Low (<50%),Heavy Rain,None,129.00,1.0
TRP00837,22/04/2025,Tuesday,No,Night (7-10Pm),20:37:00,20:31:00,11,33,10,-6,Yes,No,Low (<50%),Clear,None,110.00,1.3
TRP01780,27/08/2025,Wednesday,No,Midday (9Am-4Pm),11:12:00,11:11:00,4,51,1,-1,Yes,No,Low (<50%),Clear,None,80.00,8.2
TRP00442,10/06/2025,Tuesday,No,Early Morning (5-7Am),06:37:00,06:51:00,11,84,2,14,No,No,Moderate (50-80%),,Vehicle Breakdown,110.00,2.8
TRP01618,06/05/2025,Tuesday,No,Midday (9Am-4Pm),09:02:00,09:15:00,8,58,4,13,No,No,Full (80-100%),Clear,Traffic Jam,60.00,4.3
TRP02424,28/01/2025,Tuesday,No,Midday (9Am-4Pm),14:12:00,14:18:00,11,104,2,6,No,No,Low (<50%),Clear,Traffic Jam,110.00,3.2
TRP03021,30/03/2025,Sunday,Yes,Evening Peak (4-7Pm),17:48:00,17:56:00,4,85,6,8,No,No,Full (80-100%),Light Rain,Road Construction,161.00,2.4
TRP02054,19/01/2025,Sunday,Yes,Morning Peak (7-9Am),07:43:00,07:51:00,7,17,3,8,No,No,Full (80-100%),Overcast,None,230.00,1.3
TRP01464,26/03/2025,Wednesday,No,Morning Peak (7-9Am),08:21:00,08:25:00,9,64,10,4,No,No,Overloaded (>100%),Clear,Police Checkpoint,119.00,4.3
TRP00253,17/03/2025,Monday,No,Early Morning (5-7Am),05:52:00,05:47:00,7,60,11,-5,Yes,No,Moderate (50-80%),Clear,None,150.00,4.5
TRP02468,20/06/2025,Friday,No,Midday (9Am-4Pm),09:58:00,10:07:00,9,95,7,9,No,No,Full (80-100%),Clear,Traffic Jam,80.00,2.8
TRP00957,22/05/2025,Thursday,No,Morning Peak (7-9Am),08:30:00,08:28:00,8,36,11,-2,Yes,No,Low (<50%),Clear,None,71.00,3.7
TRP02672,01/08/2025,Friday,No,Evening Peak (4-7Pm),17:42:00,17:49:00,7,34,11,7,No,No,Moderate (50-80%),Light Rain,Road Construction,220.00,2.7
TRP01150,30/01/2025,Thursday,No,Evening Peak (4-7Pm),16:37:00,16:35:00,10,1,8,-2,Yes,No,Full (80-100%),Clear,None,100.00,3.4
TRP03208,30/04/2025,Wednesday,No,Early Morning (5-7Am),06:36:00,06:44:00,5,73,8,8,No,No,Full (80-100%),Heavy Rain,Overloading Delay,90.00,1.8
TRP01013,21/04/2025,Monday,No,Morning Peak (7-9Am),08:57:00,09:20:00,6,4,10,23,No,No,Low (<50%),Clear,Vehicle Breakdown,132.00,2.1
TRP02018,04/08/2025,Monday,No,Morning Peak (7-9Am),08:40:00,09:08:00,10,42,5,28,No,No,Full (80-100%),Overcast,Road Accident Nearby,80.00,2.2
TRP00080,09/04/2025,Wednesday,No,Morning Peak (7-9Am),07:18:00,07:46:00,6,27,6,28,No,No,Moderate (50-80%),Clear,Road Accident Nearby,136.00,2.2
TRP03116,30/05/2025,Friday,No,Night (7-10Pm),19:24:00,19:28:00,11,90,1,4,No,No,Low (<50%),Clear,None,110.00,5.0
TRP02670,26/04/2025,Saturday,Yes,Evening Peak (4-7Pm),17:11:00,17:14:00,11,72,5,3,No,No,Moderate (50-80%),Clear,None,128.00,1.7
TRP01346,09/06/2025,Monday,No,Midday (9Am-4Pm),11:24:00,11:29:00,11,74,5,5,No,No,Low (<50%),Clear,None,110.00,2.6
TRP02525,14/03/2025,Friday,No,Morning Peak (7-9Am),08:52:00,08:56:00,6,43,10,4,No,No,Full (80-100%),Clear,None,117.00,4.4
TRP00942,01/02/2025,Saturday,Yes,Midday (9Am-4Pm),13:49:00,13:49:00,7,16,7,0,Yes,No,Low (<50%),Clear,None,150.00,3.4
TRP00333,19/05/2025,Monday,No,Morning Peak (7-9Am),08:46:00,09:13:00,10,119,6,27,No,No,  Full (80-100%)  ,Light Rain,Vehicle Breakdown,116.00,2.0
TRP01998,11/04/2025,Friday,No,Evening Peak (4-7Pm),17:07:00,17:20:00,6,71,8,13,No,No,,Light Rain,Police Checkpoint,135.00,2.9
TRP03130,28/02/2025,Friday,No,Early Morning (5-7Am),06:50:00,06:55:00,5,30,9,5,No,No,Low (<50%),Light Rain,Overloading Delay,80.00,2.3
TRP02875,13/06/2025,Friday,No,Midday (9Am-4Pm),13:11:00,13:11:00,8,29,3,0,Yes,No,Low (<50%),Clear,None,60.00,3.6
TRP03222,17/07/2025,Thursday,No,Morning Peak (7-9Am),07:26:00,07:37:00,6,72,9,11,No,No,Full (80-100%),Heavy Rain,None,140.00,1.0
TRP01541,11/08/2025,Monday,No,Morning Peak (7-9Am),07:16:00,07:23:00,10,38,9,7,No,No,Full (80-100%),Overcast,None,93.00,
TRP01959,07/05/2025,Wednesday,No,Morning Peak (7-9Am),07:10:00,07:20:00,8,89,10,10,No,No,Low (<50%),Overcast,None,84.00,
TRP02350,10/03/2025,Monday,No,Morning Peak (7-9Am),07:47:00,08:11:00,11,50,7,24,No,No,Full (80-100%),Clear,Vehicle Breakdown,140.00,2.1
TRP01598,07/06/2025,Saturday,Yes,Evening Peak (4-7Pm),18:33:00,18:32:00,9,17,4,-1,Yes,No,Full (80-100%),Overcast,None,125.00,5.0
TRP02540,27/07/2025,Sunday,Yes,Morning Peak (7-9Am),08:27:00,08:58:00,12,112,9,31,No,No,Moderate (50-80%),Light Rain,Vehicle Breakdown,218.00,2.6
TRP01586,03/02/2025,Monday,No,Morning Peak (7-9Am),07:03:00,07:15:00,9,33,1,12,No,No,Moderate (50-80%),Clear,Overloading Delay,89.00,4.2
TRP01267,08/07/2025,Tuesday,No,Evening Peak (4-7Pm),18:26:00,18:50:00,2,82,9,24,No,No,Moderate (50-80%),Heavy Rain,Police Checkpoint,176.00,3.0
TRP00927,19/04/2025,Saturday,Yes,Midday (9Am-4Pm),12:26:00,12:24:00,5,31,2,-2,Yes,No,Moderate (50-80%),Clear,None,70.00,3.7
TRP01605,01/04/2025,Tuesday,No,Morning Peak (7-9Am),08:35:00,09:06:00,1,27,4,31,No,No,Full (80-100%),Clear,Vehicle Breakdown,115.00,
TRP00348,06/08/2025,Wednesday,No,Morning Peak (7-9Am),08:45:00,08:58:00,8,24,10,13,No,No,Overloaded (>100%),Clear,None,89.00,7.2
TRP01130,27/04/2025,Sunday,Yes,Night (7-10Pm),20:45:00,20:43:00,12,83,6,-2,Yes,No,Overloaded (>100%),Light Rain,None,180.00,4.0
TRP03321,09/06/2025,Monday,No,Evening Peak (4-7Pm),16:19:00,16:40:00,7,2,9,21,No,No,Full (80-100%),Heavy Rain,None,237.00,2.7
TRP00794,27/05/2025,Tuesday,No,Evening Peak (4-7Pm),16:34:00,16:46:00,1,42,4,12,No,No,Full (80-100%),Clear,Road Construction,151.00,3.1
TRP02264,14/07/2025,Monday,No,Midday (9Am-4Pm),09:53:00,09:47:00,5,68,2,-6,Yes,No,Low (<50%),Overcast,None,70.00,2.3
TRP01957,02/01/2025,Thursday,No,Evening Peak (4-7Pm),16:26:00,16:34:00,12,34,3,8,No,No,Low (<50%),Clear,None,246.00,1.9
TRP01769,21/04/2025,Monday,No,Evening Peak (4-7Pm),17:23:00,17:23:00,8,103,11,0,Yes,No,,,None,95.00,3.2
TRP01193,06/02/2025,Thursday,No,Midday (9Am-4Pm),13:43:00,13:55:00,1,58,10,12,No,No,Low (<50%),Clear,Road Accident Nearby,100.00,2.1
TRP01107,06/05/2025,Tuesday,No,Evening Peak (4-7Pm),16:33:00,16:30:00,4,92,6,-3,Yes,No,Moderate (50-80%),Overcast,None,119.00,3.2
TRP01731,18/05/2025,Sunday,Yes,Early Morning (5-7Am),06:45:00,06:42:00,12,112,4,-3,Yes,No,Moderate (50-80%),Light Rain,None,182.00,2.5
TRP01185,07/03/2025,Friday,No,Evening Peak (4-7Pm),16:04:00,16:10:00,12,99,10,6,No,No,Moderate (50-80%),Clear,None,224.00,1.3
TRP01982,01/07/2025,Tuesday,No,Early Morning (5-7Am),05:07:00,05:07:00,1,80,3,0,Yes,No,Low (<50%),Clear,None,100.00,
TRP02213,01/03/2025,Saturday,Yes,Night (7-10Pm),21:59:00,21:57:00,9,90,8,-2,Yes,No,Moderate (50-80%),Clear,Overloading Delay,80.00,5.0
TRP00096,14/07/2025,Monday,No,Midday (9Am-4Pm),13:11:00,13:21:00,10,13,8,10,No,No,Full (80-100%),Clear,Traffic Jam,70.00,1.1
TRP01145,02/01/2025,Thursday,No,Morning Peak (7-9Am),08:21:00,08:18:00,4,119,6,-3,Yes,No,Full (80-100%),Clear,None,88.00,4.7
TRP02003,20/06/2025,Friday,No,Evening Peak (4-7Pm),17:26:00,17:53:00,3,30,2,27,No,No,Overloaded (>100%),Clear,Road Accident Nearby,135.00,
TRP03383,23/02/2025,Sunday,Yes,Midday (9Am-4Pm),13:52:00,14:03:00,12,105,7,11,No,No,Low (<50%),Clear,Road Construction,160.00,3.0
